lid,lat,lon,name,cwa,elev,obtype
TNLC09,35.142,-86.569,S Fayetteville (Fayetteville 0.6 SSW),HUN,0,Mesonet
TNLC10,35.296,-86.599,3 E Petersburg (Petersburg 2.7 ESE),HUN,0,Mesonet
TNLC11,35.013,-86.667,Taft (Ardmore 10.8 E),HUN,0,Mesonet
TNME01,35.287,-86.369,Lynchburg (Lynchburg 0.7 WNW),HUN,844,Mesonet
TNME02,35.267,-86.289,Ridgeville (Lynchburg 4.0 ESE),HUN,0,Mesonet
TNME03,35.3,-86.381,Lynchburg 2 N (Lynchburg 1.7 NW),HUN,0,Mesonet
TNME04,35.273,-86.349,Lynchburg 1 SE (Lynchburg 0.9 SE),HUN,0,Mesonet
TNME05,35.355,-86.34,Lynchburg 5 N (Lynchburg 5.0 NNE),HUN,0,Mesonet
TNRT1,36.325,-87.789,Tennessee Ridge,OHX,722,COOP
TNST1,35.603,-83.778,Cades Cove,MRX,0,Mesonet
TNTK2,37.78,-83.474,Trent,JKL,1070,Mesonet
TOBG1,32.809,-83.758,West Macon,FFC,310,DCP
TOCG1,34.579,-83.33,TOCCOA,GSP,1012,Mesonet
TOLS1,34.93,-81.086,TOOL FK CRK NR ROCK HILL,GSP,170,DCP
TONA1,34.698,-86.551,Aldridge Creek / Toney Dr.,HUN,0,DCP
TOPN7,35.167,-83.403,WAYAH RAWS,GSP,2160,DCP
TORN7,35.404,-80.883,TORRENCE CK NR HUNTERSVILLE #6547,GSP,660,Mesonet
TOSN7,35.536,-83.285,TOW STRING RAWS,GSP,2994,DCP
TOWG1,33.115,-83.871,Juliette,FFC,385,DCP
TOXA1,31.881,-87.737,Thomasville HCN-M,HUN,0,DCP
TPTN7,36.203,-81.558,TRIPLETT PRECIP GAGE,RNK,0,DCP
TQCN7,35.076,-83.782,TUSQUITTEE CREEK NEAR HAYESVILLE,MRX,1856,Mesonet
TRAS1,34.948,-82.443,TRAVELERS REST 1 S,GSP,1030,Mesonet
TRAT1,36.35,-81.733,TRADE,MRX,0,Mesonet
TRAV2,37.989,-79.803,TRAPPERS LODGE IFLOWS,RNK,3450,Mesonet
TRBN7,35.893,-80.814,TURNERSBURG,GSP,825,Mesonet
TRI,36.475,-82.407,TRI-CITIES AIRPORT,MRX,0,ASOS/AWOS
TRIT1,36.49,-82.415,BLOUNTVILLE,MRX,0,Mesonet
TRKS1,35.02,-82.692,TABLE ROCK STATE PARK,GSP,1020,Mesonet
TRMK2,38.175,-83.408,Triangle Mountain,JKL,1360,DCP
TRMV2,37.062,-80.855,TRACT MTN IFLOWS,RNK,3350,Mesonet
TRNN7,35.908,-80.825,TURNERSBURG WELL,GSP,870,DCP
TROV2,36.66,-81.405,TROUT DALE COOP,RNK,2820,Mesonet
TRTK2,38.178,-83.406,Morehead,JKL,1380,Mesonet
TRTV2,36.707,-81.298,TROUT DALE DCP,RNK,0,DCP
TRUV2,37.426,-79.87,TROUTVILLE IFLOWS,RNK,1465,Mesonet
TRVV2,36.693,-80.305,TROT VALLEY IFLOWS,RNK,1660,Mesonet
TRXA1,31.79,-86.0,Troy HCN-M,HUN,0,DCP
TRYN7,35.206,-82.252,TRYON WATER TREATMENT PLANT,GSP,1200,Mesonet
TSCG1,32.239,-83.502,Hawkinsville,FFC,210.5,DCP
TSQN7,35.075,-84.127,Tusquitee RAWS Murphy,MRX,1760,Mesonet
TUGG1,34.712,-83.351,TUGALO DAM,GSP,766,Mesonet
TUKK2,37.467,-83.661,Booneville,JKL,760,Mesonet
TULG1,34.906,-83.334,TALLULAH #1 RAWS,GSP,2728,DCP
TULT1,35.345,-86.209,Tullahoma,OHX,1048,COOP
TUNN7,35.088,-83.739,TUNI CREEK,NC,MRX,UNKNOWN
TURT1,35.182,-84.438,TURTLETOWN,MRX,0,DCP
TUSG1,34.951,-83.616,TITUS 2SW,FFC,0,DCP
TVAT1,35.967,-83.917,TVA HQ,MRX,0,Mesonet
TVRS1,34.984,-82.4,TRAVELERS REST 2 NE,GSP,1050,Mesonet
TVSA1,34.691,-86.885,Belle Mina AWIS,HUN,600,Mesonet
TWHK2,37.547,-83.395,Jackson,JKL,1200,Mesonet
TWNT1,35.664,-83.711,LITTLE RIVER AT TOWNSEND,MRX,0,Mesonet
TYCT1,36.0,-85.617,Cookeville,OHX,,Mesonet
TYGS1,35.039,-82.219,MIDDLE TYGER NR GRAMLING,GSP,860,DCP
TYLOR,34.1,-84.99,Taylorsville,FFC,0,Mesonet
TYLV2,37.716,-78.982,TYE R. NR LOVINGSTON - USGS,RNK,578,DCP
TYRV2,37.636,-78.94,TYE RIVER IFLOWS,RNK,725,Mesonet
TYS,35.813,-83.993,MCGHEE-TYSON AIRPORT,MRX,0,ASOS/AWOS
TZET1,36.465,-83.56,TAZEWELL,MRX,1365,Mesonet
TZWV2,37.126,-81.558,TAZEWELL RAIN GAGE (TVA),RNK,,DCP
UAH,34.724,-86.647,UAH Berm at NSSTC,HUN,0,ASOS/AWOS
UAHA1,34.724,-86.647,National Space Science and Technology Center,HUN,0,Mesonet
UGVA1,34.399,-86.51,Union Grove 3W,HUN,1135,Mesonet
UJCV2,37.456,-80.32,UPPER JOHNS CREEK IFLOWS,RNK,1720,Mesonet
UNIG1,32.153,-84.906,Union,FFC,220,DCP
UNIT1,36.201,-82.372,Unicoi,MRX,2500,Mesonet
UNIW2,37.56,-80.534,UNION COOP,RNK,2110,Mesonet
UNNS1,34.605,-81.663,ROSE HILL PLANTATION,GSP,480,Mesonet
UNNW2,37.591,-80.528,UNION IFLOWS,RNK,2216,Mesonet
UNVT1,35.621,-86.586,Unionville,OHX,710,DCP
UPAG1,32.413,-84.82,Fort Benning,FFC,230,DCP
UPTG1,32.519,-84.698,Upatoi,FFC,330,DCP
UPWT1,36.117,-84.333,OLIVER SPRINGS,MRX,0,Mesonet
UTYG1,33.743,-84.568,West Atlanta,FFC,736.5,DCP
UZA,34.987,-81.058,ROCK HILL AIRPORT,GSP,669,ASOS/AWOS
VALN7,35.523,-81.444,VALE AG 2 SW,GSP,900,Mesonet
VCEN7,36.2,-81.802,VALLE CRUCIS ES IFLOWS,RNK,3530,Mesonet
VERT1,35.871,-87.501,Vernon,OHX,0,DCP
VHXA1,34.565,-85.617,Valley Head HCN-M,HUN,1001,DCP
VICK2,37.323,-84.118,Victory 5NW,JKL,1132,Mesonet
VING1,33.859,-84.454,Vinings Paces Ferry Road,FFC,750.1,UNKNOWN
VIRK2,37.353,-82.559,Virgie,JKL,0,Mesonet
VIXG1,33.868,-84.454,Vinings Cobb Parkway,FFC,750.1,DCP
VJI,36.687,-82.034,VA HIGHLANDS AIRPORT,MRX,2088,ASOS/AWOS
VKMT1,36.033,-82.717,GREENEVILLE,MRX,0,Mesonet
VLLRC,33.78,-84.97,Villa Rica,FFC,0,Mesonet
VLRK2,37.75,-82.717,Van Lear,JKL,597.4,DCP
VLRT1,36.21,-87.473,Vanleer,OHX,645,COOP
VNAG1,32.108,-83.829,VIENNA,FFC,0,Mesonet
VNPG1,33.902,-84.442,Vinings/Sandy Springs,FFC,766,DCP
VPC,34.123,-84.849,Cartersville,FFC,0,ASOS/AWOS
VRGK2,37.333,-82.583,Virgie,JKL,920,DCP
VRRG1,33.732,-84.933,Villa Rica,FFC,0,Mesonet
VSTV2,36.65,-81.85,SF HOLSTON RIVER NEAR DAMASCUS,MRX,0,Mesonet
VSUV2,37.915,-79.194,VESUVIUS IFLOWS,RNK,0,Mesonet
VYHA1,34.567,-85.613,Valley Head,HUN,1062,Mesonet
VZIT1,36.332,-86.569,Hendersonville,OHX,560,COOP
WAHG1,34.58,-84.017,Wahsega,FFC,0,DCP
WAHS1,34.779,-83.027,WALHALLA,GSP,0,Mesonet
WALG1,34.263,-84.596,Waleska,FFC,900,DCP
WALS1,34.748,-83.084,WALHALLA COOP,GSP,980,Mesonet
WAMV2,37.871,-79.888,WARM SPRINGS MTN IFLOWS,RNK,3100,Mesonet
WANGA,33.73,-82.75,Washington,FFC,0,Mesonet
WARG1,32.671,-83.603,Warner Robins,FFC,244,DCP
WART1,35.54,-86.229,Wartrace 6E,OHX,1014,COOP
WAST1,36.233,-82.583,WASHINGTON COLLEGE,MRX,0,Mesonet
WATN7,35.774,-83.098,WATERVILLE,GSP,1440,Mesonet
WATT1,36.233,-81.817,WATAUGA,MRX,0,Mesonet
WAUN7,35.386,-83.773,FONTANA VILLAGE,GSP,4320,Mesonet
WAVN7,35.426,-83.01,WAYNESVILLE 4 S,GSP,0,DCP
WAVT1,36.083,-87.789,Waverly,OHX,442,COOP
WAYT1,35.3,-87.767,Waynesboro,OHX,750,COOP
WBAK2,37.217,-82.867,Whitesburg,JKL,2040,Mesonet
WBCT1,36.094,-86.794,GLENDALE LANE - NASHVILLE,OHX,0,Mesonet
WBGK2,37.817,-83.017,Wheelersburg,JKL,880,DCP
WBNT1,36.118,-86.719,Woodbine,OHX,0,DCP
WBON7,36.15,-81.183,WILKESBORO,RNK,1040,Mesonet
WBOT1,35.617,-84.783,Watts Bar Dam,MRX,0,DCP
WBRN7,35.468,-80.79,W BR ROCKY RVR BLO MTH OF S PRONG RIVER #6536,GSP,636.4,DCP
WCCS1,34.889,-81.069,WILDCAT CRK BLO ROCK HILL,GSP,157,DCP
WCDN7,35.222,-83.0,WOLF CREEK DAM,GSP,2905,Mesonet
WCEG1,33.487,-84.508,Northwest Fayetteville,FFC,820,DCP
WCHA1,34.793,-86.589,EF Pinhook Creek / Winchester Rd.,HUN,0,DCP
WCHT1,35.183,-86.15,Winchester,HUN,0,Mesonet
WCKG1,34.957,-85.206,Fort Oglethorpe,FFC,679,DCP
WCRT1,36.274,-86.817,Whites Creek,OHX,0,Mesonet
WCSG1,33.421,-84.493,Southwest Fayetteville,FFC,770,DCP
WCSTR,35.32,-86.03,Estill Springs 5NE,FFC,0,Mesonet
WDBG1,32.983,-84.583,WOODBURY,FFC,790,COOP
WDBT1,35.829,-86.074,Woodbury,OHX,0,DCP
WDCA1,34.886,-85.755,Widows Creek,HUN,0,DCP
WDCG1,33.822,-84.439,Atlanta,FFC,756,DCP
WDLV2,36.729,-80.787,WOODLAWN,RNK,2720,Mesonet
WDMG1,33.352,-83.162,Wallace Dam,FFC,0,Mesonet
WDRG1,33.983,-83.717,Winder,FFC,960,COOP
WDRS1,34.764,-82.106,WOODRUFF 5 NW,GSP,740,Mesonet
WDSG1,34.117,-84.517,Woodstock,FFC,1055,COOP
WDSTC,34.13,-84.58,Cherokee 2S,FFC,0,Mesonet
WDVA1,34.624,-86.306,Woodville,HUN,571,DCP
WELS1,34.94,-82.053,N TYGER BLO WELLFORD,GSP,670,DCP
WENN7,36.413,-79.826,WENTWORTH,RNK,513,DCP
WEPS1,34.642,-82.453,WEST PELZER,GSP,862,Mesonet
WESS1,34.666,-83.098,WESTMINSTER,GSP,810,Mesonet
WETG1,32.918,-85.188,West Point Dam,FFC,0,DCP
WFCV2,37.264,-80.979,WOLF CREEK IFLOWS,RNK,1870,Mesonet
WFDK2,38.383,-83.6,Wallingford,JKL,1000,Mesonet
WFDN7,35.44,-83.243,W. FORK DICKS CREEK,GSP,3180,Mesonet
WHBK2,37.103,-82.805,Whitesburg,JKL,1240,Mesonet
WHFN7,35.196,-80.622,#68 WHITE FARM,GSP,650,Mesonet
WHGG1,33.527,-84.936,Snake Cr Res Tailrace,FFC,900,DCP
WHIA1,34.572,--86.558,TENNESSEE RIVER AT WHITESBURG,HUN,549,DCP
WHIS1,34.617,-81.583,WHITMIRE RAWS,GSP,510,DCP
WHLA1,34.796,-87.382,Wheeler Dam,HUN,0,Mesonet
WHRV2,37.179,-81.693,WHITAKER RIDGE,RNK,3020,Mesonet
WHST1,36.451,-86.646,White House,OHX,820,COOP
WHTG1,33.477,-84.901,Whitesburg,FFC,682.1,UNKNOWN
WHTK2,37.117,-82.825,Whitesburg,JKL,1165,DCP
WHTT1,35.206,-85.497,Whitwell TN,MRX,632.7,DCP
WILT1,35.694,-87.212,Williamsport Rain,OHX,0,DCP
WILV2,36.91,-80.514,WILLIS COOP,RNK,2900,Mesonet
WING1,33.966,-83.291,Winterville,FFC,890,Mesonet
WISV2,36.998,-82.54,WISE,MRX,0,Mesonet
WITN7,35.151,-81.012,#45 WITHERS COVE,GSP,600,Mesonet
WITV2,37.174,-80.122,WITT'S ORCHARD,RNK,2740,Mesonet
WKBN7,35.115,-80.972,#22 LAKE WYLIE ELEM AT WALKER BRANCH,GSP,615,Mesonet
WKFN7,35.213,-80.991,#37 BERRYHILL ELEM AT WALKERS FERRY RD,GSP,665,Mesonet
WKHV2,36.836,-81.579,WALKER HOUSE IFLOWS,RNK,2980,Mesonet
WKLV2,37.046,-81.229,WALKER LOOKOUT,RNK,3700,Mesonet
WKNG1,33.867,-83.533,Watkinsville,FFC,840,COOP
WKSG1,33.889,-83.419,Watkinsville,FFC,675,DCP
WKSN7,36.153,-81.146,WILKESBORO,RNK,942.4,DCP
WKTN7,35.643,-81.719,WALKER TOP,GSP,2920,Mesonet
WKYN7,36.136,-81.223,YADKIN R. BLW W. KERR SCOTT DAM,RNK,1112,DCP
WLBK2,36.744,-84.156,Williamsburg,JKL,1000,DCP
WLBN7,36.265,-81.321,WILBAR PRECIP,RNK,0,DCP
WLDG1,34.002,-84.005,Lawrenceville,FFC,967.5,DCP
WLDT1,35.8,-83.833,WILDWOOD,MRX,0,Mesonet
WLFN7,35.035,-84.284,WOLF MOUNTAIN,MRX,0,Mesonet
WLGN7,35.1,-83.55,WALLACE GAP,GSP,0,DCP
WLHS1,34.812,-83.125,ANDREW PICKENS RAWS,GSP,808,DCP
WLHV2,36.642,-80.603,WILLOW HILL CHRCH IFLOWS,RNK,1660,Mesonet
WLKN7,36.134,-81.227,W KERR SCOTT RESV,RNK,1100,DCP
WLLV2,36.86,-80.48,WILLIS DCP,RNK,0,DCP
WLMS1,34.621,-82.482,WILLIAMSTON DCP,GSP,785,DCP
WLMT1,36.417,-84.183,LA FOLLETTE,MRX,0,Mesonet
WLMV2,38.179,-79.581,WILLIAMSVILLE,RNK,1640,Mesonet
WLOG1,34.003,-84.394,Roswell,FFC,0,DCP
WLPK2,38.064,-83.29,West Liberty,JKL,800,Mesonet
WLRG1,34.082,-83.855,Auburn,FFC,885,DCP
WLSA1,34.804,--87.627,WILSON LOCK DAM TAILWATER NEAR FLORENCE 2E,HUN,0,DCP
WLSKA,34.34,-84.53,Waleska,FFC,0,Mesonet
WLSS1,34.613,-82.443,WILLIAMSTON 2 E,GSP,658,DCP
WLST1,36.533,-81.783,MOUNTAIN CITY,MRX,0,Mesonet
WLTN7,35.704,-83.042,WALTERS DAM,GSP,2210,DCP
WLWK2,37.602,-83.833,Lock 13 near Willow,JKL,640,DCP
WLWV2,36.782,-80.269,WOOLWINE COOP,RNK,1520,Mesonet
WMLN7,35.464,-80.876,#24 WESTMORELAND RD,GSP,720,Mesonet
WMPG1,34.021,-83.069,Watson Mill Park,FFC,500,DCP
WMPT1,35.694,-87.212,Williamsport,OHX,0,DCP
WNBT1,35.333,-87.691,Waynesboro,OHX,0,DCP
WNFN7,35.208,-80.767,#47 WINTERFIELD ELEM SCHOOL,GSP,740,Mesonet
WNRG1,34.046,-83.712,Winder,FFC,660,DCP
WOCT1,35.917,-84.317,OAK RIDGE,MRX,0,Mesonet
WODG1,34.122,-84.504,Woodstock,FFC,860,DCP
WODS1,34.683,-82.04,WOODRUFF 3 S,GSP,542,DCP
WOLV2,37.306,-80.85,WOLF CREEK NEAR NARROWS,RNK,1620,DCP
WOOT1,35.833,-86.083,Woodbury,OHX,750,COOP
WPDG1,32.917,-85.189,Below West Point Dam,FFC,0,DCP
WPKT1,36.433,-87.367,Warner Park Nature Center,OHX,800,Mesonet
WPRN7,35.499,-80.987,#40 WESTPORT GOLF COURSE,GSP,830,Mesonet
WPTA1,34.245,-86.959,West Point,HUN,962,Mesonet
WPTG1,32.869,-85.189,West Point,FFC,575,Mesonet
WRDK2,37.754,-82.349,Warfield,JKL,,Mesonet
WRGN7,35.375,-82.79,WAGON ROAD GAP,GSP,4535,Mesonet
WRLS1,34.391,-82.139,WATERLOO 8 NW,GSP,480,DCP
WRNG1,33.181,-82.334,Wrens,FFC,282.6,DCP
WRNN7,35.608,-82.444,SWANANNOA RVR NR WARREN WILSON,GSP,2134,Mesonet
WRNSE,33.21,-82.39,Wrens 3NW,FFC,0,Mesonet
WRRG1,33.403,-82.622,Warrenton,FFC,490,COOP
WRSG1,33.227,-85.221,Waresville,FFC,0,DCP
WRTA1,34.956,-87.954,Wright,HUN,0,DCP
WRTT1,35.527,-86.34,Wartrace,OHX,824,DCP
WSEG1,33.36,-84.394,Woolsey,FFC,769,DCP
WSEV2,36.968,-82.56,Wise,MRX,2500,Mesonet
WSGN7,35.347,-83.352,WESSER,GSP,4250,Mesonet
WSHG1,33.726,-82.706,Washington,FFC,620,COOP
WSHS1,34.392,-82.226,WARE SHOALS 2 SE,GSP,448,DCP
WSKG1,34.3,-84.55,Waleska,FFC,1110,COOP
WSLK2,36.942,-83.302,West Liberty 3NW,JKL,780,Mesonet
WSNG1,33.781,-82.816,Washington 5NW,FFC,0,DCP
WSTN7,35.207,-80.922,TAGGART Ck @ WEST BLVD #6520,GSP,604.3,Mesonet
WSUW2,37.789,-80.308,WHITE SULPHUR SPRINGS COOP,RNK,1920,Mesonet
WSWG1,34.056,-84.109,West Suwanee,FFC,900,DCP
WTAA1,34.9,-86.53,Hazel Green 3 SE AAMU SCAN WTARS,HUN,625,DCP
WTBT1,36.117,-84.6,WARTBURG,MRX,0,Mesonet
WTGT1,36.324,-82.124,ELIZABETHTON,MRX,0,Mesonet
WTKG1,33.867,-83.433,Watkinsville,FFC,750,COOP
WTLK2,38.032,-83.392,West Liberty 11 NW,JKL,1140,Mesonet
WTMV2,36.633,-81.6,WHITETOP MOUNTAIN,VA,MRX,UNKNOWN
WTNG1,33.613,-82.743,Washington,FFC,353.9,DCP
WTNK2,37.165,-83.308,Wooton,JKL,875,DCP
WTNN7,35.54,-81.624,WHITE RAIN,GSP,1109,Mesonet
WTPG1,32.886,-85.182,West Point,FFC,551.7,UNKNOWN
WTRT1,36.097,-86.14,Watertown,OHX,645,COOP
WTTT1,35.512,-86.324,Wartrace,OHX,0,DCP
WTVCT,35.08,-85.21,Chattanooga 2NE,FFC,0,Mesonet
WTVN7,35.784,--83.112,Pigeon River blo Powerplant nr Waterville,NC,MRX,UNKNOWN
WWCG1,31.85,-83.95,Crisp County Dam,FFC,0,Mesonet
WWLT1,35.209,-85.519,WHITWELL,MRX,0,DCP
WWPK2,36.745,-84.184,Williamsburg 1NW,JKL,1080,Mesonet
WXCN7,34.837,-80.792,WAXHAW CRK @ SR 1103 NR JACKSON,GSP,490,DCP
WXSIX,33.77,-84.55,Austell,FFC,0,Mesonet
WYSBO,33.08,-81.99,Waynesboro,FFC,0,Mesonet
WYTV2,36.932,-81.094,WYTHEVILLE COOP,RNK,2450,Mesonet
WYVN7,35.487,-82.968,WAYNESVILLE,GSP,2658,Mesonet
WYVV2,36.946,-81.101,2WAY WYTHEVILLE,RNK,2380,Mesonet
X10A1,34.569,-86.666,Redstone Arsenal Site 10,HUN,0,Mesonet
X15A1,34.597,-86.607,Redstone Arsenal Site 15,HUN,0,Mesonet
X27A1,34.597,-86.605,Redstone Arsenal Site 27,HUN,0,Mesonet
X28A1,34.611,-86.693,Redstone Arsenal Site 28,HUN,0,Mesonet
X3510865,35.141,-86.482,Kelso,HUN,0,Mesonet
X3510866,35.141,-86.569,Fayetteville Wire Weight,HUN,0,Mesonet
XAZA1,34.9,-86.563,Hazel Green AWIS,HUN,0,Mesonet
XBMA1,34.7,-86.88,Belle Mina AWIS,HUN,0,Mesonet
XBRA1,34.798,-86.704,Broussard - Northwest Huntsville,HUN,0,Mesonet
XBTA1,34.799,-86.698,Britnell - Monrovia East,HUN,0,Mesonet
XFHA1,34.648,-86.734,Huntsville Firehouse 11,HUN,0,Mesonet
XFOA1,34.675,-86.556,Fourmile Post Firehouse,HUN,0,DCP
XGZA1,34.764,-86.64,Grizzard Road Raingauge,HUN,0,DCP
XHLA1,34.794,-86.733,Holland - Monrovia West,HUN,0,Mesonet
XIIA1,34.788,-86.616,Pulaski Firehouse,HUN,0,DCP
XMYA1,34.746,-86.565,Maysville Road Raingauge,HUN,0,DCP
XNSA1,34.724,-86.645,NSSTC Bldg. (WFO Huntsville),HUN,0,Mesonet
XR2A1,34.604,-86.637,Redstone Arsenal Site 2,HUN,0,Mesonet
XR4A1,34.642,-86.702,Redstone Arsenal Site 4,HUN,0,Mesonet
XR8A1,34.664,-86.703,Redstone Arsenal Site 8,HUN,0,Mesonet
XRDA1,34.602,-86.632,Redstone Arsenal Site 1,HUN,0,Mesonet
YATG1,33.467,-84.9,YATES GA POWER,FFC,0,COOP
YAVN7,36.378,-79.254,YANCEYVILLE 4 SE COOP,RNK,655,Mesonet
YELG1,33.773,-84.058,Northeast Lithonia,FFC,730,DCP
YELK2,36.604,-83.696,Yellow Creek,JKL,1178,DCP
YGHG1,34.947,-83.846,YOUNG HARRIS,FFC,0,DCP
YJCG1,33.139,-84.975,Hogansville,FFC,640.9,DCP
